eventdate,ActionGeo_FullName,tone,ActionGeo_Lat,ActionGeo_Long
2016-05-31,"Larchwood, Iowa, United States",0.4400000000000001,43.4536,-96.4342
2016-05-31,"Sheldon High School, Iowa, United States",2.9729729729729746,43.1833,-95.835
2016-05-31,"Urbana, Iowa, United States",0.7680491551459266,42.2242,-91.8743
2016-05-31,"Nahant, Iowa, United States",1.31061598951507,41.4875,-90.6379
2016-05-31,"Wapello, Iowa, United States",0.42989417989418005,41.1814,-91.1854
2016-05-31,"Lake Anita, Iowa, United States",2.23214285714286,41.4294,-94.7836
2016-05-31,"Johnson County, Iowa, United States",-1.3333333333333333,41.6667,-91.5335
2016-05-31,"Benton County Jail, Iowa, United States",-10.2272727272727,42.169,-92.0238
2016-05-31,"Oakland Cemetery, Iowa, United States",0.2369106846718789,40.625,-91.3654
2016-05-31,"Mason City High School, Iowa, United States",0.45146726862302605,43.1489,-93.1669
2016-05-31,"Olivet Cemetery, Iowa, United States",-2.4390243902439,41.3147,-92.8241
2016-05-31,"Northeast Iowa Community College, Iowa, United States",-0.396825396825397,43.1753,-91.8665
2016-05-31,"Oskaloosa, Iowa, United States",0.19760345121858006,41.2964,-92.6444
2016-05-31,"Vinton Police Department, Iowa, United States",-5.11363636363635,42.168,-92.0246
2016-05-31,"Richland, Iowa, United States",-0.64782096584217,41.1856,-91.993
2016-05-31,"Sioux Center, Iowa, United States",-0.436681222707424,43.0797,-96.1756
2016-05-31,"Benton County Sheriff Office, Iowa, United States",-5.11363636363635,42.168,-92.0232
2016-05-31,"Okoboji, Iowa, United States",2.22222222222222,43.3864,-95.1483
2016-05-31,"Valley High School, Iowa, United States",0.28288543140028,41.5797,-93.7122
2016-05-31,"Cedar Rapids, Iowa, United States",-0.012066663142347124,42.0083,-91.6441
2016-05-31,"Cedar Falls, Iowa, United States",0.36005850714218357,42.5278,-92.4455
2016-05-31,"Trinity Lutheran School, Iowa, United States",0.0,41.0667,-94.3727
2016-05-31,"Story County, Iowa, United States",-0.84175084175084,42.0333,-93.4669
2016-05-31,"Williamsburg, Iowa, United States",-2.05540661304736,41.6611,-92.0091
2016-05-31,"Summit Church, Iowa, United States",-0.12970168612191998,40.6694,-95.3933
2016-05-31,"Cerro Gordo County, Iowa, United States",-1.1150693983124116,43.0833,-93.2669
2016-05-31,"Clear Lake, Iowa, United States",-0.6536834570358668,43.138,-93.3794
2016-05-31,"Luther College, Iowa, United States",0.284246734532608,43.3125,-91.8049
2016-05-31,"Cedar Rapids Public Library, Iowa, United States",0.58479532163743,41.975,-91.6652
2016-05-31,"Silver City, Iowa, United States",-1.331582895723935,41.1133,-95.6372
2016-05-31,"Des Moines, Iowa, United States",-0.0455878688669778,41.6005,-93.6091
2016-05-31,"Avoca, Iowa, United States",-1.5695067264574,41.4767,-95.3381
2016-05-31,"Mason City, Iowa, United States",-0.24719077176589568,43.1536,-93.201
2016-05-31,"Ocheyedan River, Iowa, United States",-3.07692307692308,43.1361,-95.1528
2016-05-31,"Blood Run, Iowa, United States",0.0,43.4647,-96.5853
2016-05-31,"Adams County, Iowa, United States",0.1786555482408018,41.0333,-94.7002
2016-05-31,"Drake University, Iowa, United States",-0.12600065432003377,41.6014,-93.6519
2016-05-31,"Jasper County, Iowa, United States",0.0,41.6833,-93.0502
2016-05-31,"Delaware County, Iowa, United States",-2.71186440677966,42.4667,-91.3668
2016-05-31,"Northwestern College, Iowa, United States",1.5483870967742,42.998,-96.0536
2016-05-31,"United Methodist Church, Iowa, United States",0.6213450292397666,43.4294,-96.1722
2016-05-31,"Fort Madison, Iowa, United States",0.73529411764706,40.6298,-91.3151
2016-05-31,"Council Bluffs, Iowa, United States",-0.13155168033567383,41.2619,-95.8608
2016-05-31,"Charles City, Iowa, United States",1.0357815442561233,43.0664,-92.6724
